run_dir,run_name,method,held_out_ur,eval_ur,metric,value
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,9.0,Force rollout NRMSE,0.07112291
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,9.0,Force mapping NRMSE,0.004874661
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,10.0,Disp rollout NRMSE,0.09470283
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,10.0,Force rollout NRMSE,0.1010447
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,10.0,Force mapping NRMSE,0.004254283
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,11.0,Disp rollout NRMSE,0.1561957
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,11.0,Force rollout NRMSE,0.1629816
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,11.0,Force mapping NRMSE,0.003987301
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,12.0,Disp rollout NRMSE,0.1208906
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,12.0,Force rollout NRMSE,0.1258428
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,12.0,Force mapping NRMSE,0.003708276
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,1.0,Disp rollout NRMSE,1.427062
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,1.0,Force rollout NRMSE,1.417142
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,1.0,Force mapping NRMSE,0.1834212
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,2.0,Disp rollout NRMSE,0.1035623
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,2.0,Force rollout NRMSE,0.106314
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,2.0,Force mapping NRMSE,0.008551727
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,3.0,Disp rollout NRMSE,0.06247172
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,3.0,Force rollout NRMSE,0.06277582
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,3.0,Force mapping NRMSE,0.00408947
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,4.0,Disp rollout NRMSE,0.05965468
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,4.0,Force rollout NRMSE,0.0607045
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,4.0,Force mapping NRMSE,0.006527388
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,5.0,Disp rollout NRMSE,0.02284153
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,5.0,Force rollout NRMSE,0.04397345
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,5.0,Force mapping NRMSE,0.02916793
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,6.0,Disp rollout NRMSE,0.1144629
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,6.0,Force rollout NRMSE,0.1797789
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,6.0,Force mapping NRMSE,0.08553164
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,7.0,Disp rollout NRMSE,0.01042005
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,7.0,Force rollout NRMSE,0.01300864
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,7.0,Force mapping NRMSE,0.007888802
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,8.0,Disp rollout NRMSE,0.01519322
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,8.0,Force rollout NRMSE,0.01576814
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,8.0,Force mapping NRMSE,0.005721452
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,9.0,Disp rollout NRMSE,0.0218161
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,9.0,Force rollout NRMSE,0.02124967
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,9.0,Force mapping NRMSE,0.004113176
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,10.0,Disp rollout NRMSE,0.01732804
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,10.0,Force rollout NRMSE,0.01667642
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,10.0,Force mapping NRMSE,0.003959204
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,11.0,Disp rollout NRMSE,0.01951463
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,11.0,Force rollout NRMSE,0.01864014
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,11.0,Force mapping NRMSE,0.003141355
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,12.0,Disp rollout NRMSE,0.1170746
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,12.0,Force rollout NRMSE,0.1180809
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur6_0211-133518,phnnSS2_Ur6_0211-133518,phnn,6.0,12.0,Force mapping NRMSE,0.003503044
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,1.0,Disp rollout NRMSE,1.549253
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,1.0,Force rollout NRMSE,1.518447
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,1.0,Force mapping NRMSE,0.1838572
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,2.0,Disp rollout NRMSE,0.2179435
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,2.0,Force rollout NRMSE,0.2185106
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,2.0,Force mapping NRMSE,0.01213077
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,3.0,Disp rollout NRMSE,0.1205698
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,3.0,Force rollout NRMSE,0.1207944
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,3.0,Force mapping NRMSE,0.005639639
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,4.0,Disp rollout NRMSE,0.05685073
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,4.0,Force rollout NRMSE,0.05775169
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,4.0,Force mapping NRMSE,0.0059393
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,5.0,Disp rollout NRMSE,0.01915946
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,5.0,Force rollout NRMSE,0.03084456
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,5.0,Force mapping NRMSE,0.02193871
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,6.0,Disp rollout NRMSE,0.02261159
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,6.0,Force rollout NRMSE,0.03635882
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,6.0,Force mapping NRMSE,0.01552725
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,7.0,Disp rollout NRMSE,0.02430377
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,7.0,Force rollout NRMSE,0.0301767
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,7.0,Force mapping NRMSE,0.009952237
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,8.0,Disp rollout NRMSE,0.04027926
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,8.0,Force rollout NRMSE,0.04477918
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,8.0,Force mapping NRMSE,0.004535349
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,9.0,Disp rollout NRMSE,0.06407505
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,9.0,Force rollout NRMSE,0.06885772
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,9.0,Force mapping NRMSE,0.003838541
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,10.0,Disp rollout NRMSE,0.07732195
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,10.0,Force rollout NRMSE,0.08198654
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,10.0,Force mapping NRMSE,0.00348501
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,11.0,Disp rollout NRMSE,0.08864589
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,11.0,Force rollout NRMSE,0.09228218
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,11.0,Force mapping NRMSE,0.003045921
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,12.0,Disp rollout NRMSE,0.07364659
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,12.0,Force rollout NRMSE,0.07648682
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur7_0211-133520,phnnSS2_Ur7_0211-133520,phnn,7.0,12.0,Force mapping NRMSE,0.002911989
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,1.0,Disp rollout NRMSE,1.488487
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,1.0,Force rollout NRMSE,1.477966
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,1.0,Force mapping NRMSE,0.1854671
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,2.0,Disp rollout NRMSE,0.06156992
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,2.0,Force rollout NRMSE,0.06310713
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,2.0,Force mapping NRMSE,0.007527361
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,3.0,Disp rollout NRMSE,0.01197887
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,3.0,Force rollout NRMSE,0.01219546
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,3.0,Force mapping NRMSE,0.002820739
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,4.0,Disp rollout NRMSE,0.03513676
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,4.0,Force rollout NRMSE,0.03596173
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,4.0,Force mapping NRMSE,0.00460395
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,5.0,Disp rollout NRMSE,0.02321042
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,5.0,Force rollout NRMSE,0.03429437
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,5.0,Force mapping NRMSE,0.02955266
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,6.0,Disp rollout NRMSE,0.01839377
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,6.0,Force rollout NRMSE,0.02873563
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,6.0,Force mapping NRMSE,0.01569743
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,7.0,Disp rollout NRMSE,0.01520962
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,7.0,Force rollout NRMSE,0.01901936
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,7.0,Force mapping NRMSE,0.006400573
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,8.0,Disp rollout NRMSE,0.008204914
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,8.0,Force rollout NRMSE,0.009727507
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,8.0,Force mapping NRMSE,0.003347664
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,9.0,Disp rollout NRMSE,0.0182617
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,9.0,Force rollout NRMSE,0.02006552
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,9.0,Force mapping NRMSE,0.003013947
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,10.0,Disp rollout NRMSE,0.02352037
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,10.0,Force rollout NRMSE,0.02536169
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,10.0,Force mapping NRMSE,0.002750053
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,11.0,Disp rollout NRMSE,0.005039573
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,11.0,Force rollout NRMSE,0.006012028
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,11.0,Force mapping NRMSE,0.002181007
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,12.0,Disp rollout NRMSE,0.02631767
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,12.0,Force rollout NRMSE,0.02660693
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur8_0211-133525,phnnSS2_Ur8_0211-133525,phnn,8.0,12.0,Force mapping NRMSE,0.002435043
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,1.0,Disp rollout NRMSE,1.583173
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,1.0,Force rollout NRMSE,1.554002
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,1.0,Force mapping NRMSE,0.1851542
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,2.0,Disp rollout NRMSE,0.3731117
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,2.0,Force rollout NRMSE,0.3768618
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,2.0,Force mapping NRMSE,0.01199689
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,3.0,Disp rollout NRMSE,0.06718706
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,3.0,Force rollout NRMSE,0.06721182
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,3.0,Force mapping NRMSE,0.003845867
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,4.0,Disp rollout NRMSE,0.03984912
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,4.0,Force rollout NRMSE,0.04078776
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,4.0,Force mapping NRMSE,0.004645352
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,5.0,Disp rollout NRMSE,0.03090173
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,5.0,Force rollout NRMSE,0.05098302
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,5.0,Force mapping NRMSE,0.02877406
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,6.0,Disp rollout NRMSE,0.02707524
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,6.0,Force rollout NRMSE,0.04371343
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,6.0,Force mapping NRMSE,0.01924132
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,7.0,Disp rollout NRMSE,0.02624154
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,7.0,Force rollout NRMSE,0.0326132
